Pin,Domain,FUSES,TAP,Register,Field,Size,Base,ExpectedData,LowLimit,HighLimit,StringData,ItuffToken
CPU1_TDO,CORE3P,DIGCOMP_TOP_LIN,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_CORE3P_DIG_COMP_TOP_LIN0_RESULT,-,-,-,-
CPU1_TDO,CORE3P,DACCAL_SLOPE_B0_1,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE3P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE3P,DACCAL_SLOPE_B1_1,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE3P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE3P,DACCAL_SLOPE_B0_2,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE3P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE3P,DACCAL_SLOPE_B1_2,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE3P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE3P,DACCAL_SLOPE_B0_3,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE3P_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,CORE3P,DACCAL_SLOPE_B1_3,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_CORE3P_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,CORE3P,DACCAL_VID2DAC,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE3P_DLVR_DAC_CAL_OFFSET_1_2COMP,-,-,-,-
CPU1_TDO,CORE3P,MRVSXTOP_IREF_BIAS,BCSLICE1_BSR_DLVRCORE_BOT,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_CORE3P_DLVR_MR_VSXTOP_TRIM_RESULT,-,-,-,-
CPU1_TDO,RINGPRIM,IREF_PT23_LSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_RINGPRIM_CSX_GAINCORR_LSB,-,-,-,-
CPU1_TDO,RINGPRIM,IREF_PT23_MSB,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,3,-,I:DUT.CPU1_RINGPRIM_CSX_GAINCORR_MSB,-,-,-,-
CPU1_TDO,RINGPRIM,UGB_BOT,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_RINGPRIM_UGB_BOT_RESULT,-,-,-,-
CPU1_TDO,RINGPRIM,UGB_TOP,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,5,-,I:DUT.CPU1_RINGPRIM_UGB_TOP_RESULT,-,-,-,-
CPU1_TDO,RINGPRIM,DIGCOMP_BOT_NLC_BSA,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,RINGPRIM,DIGCOMP_BOT_LIN1,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_RINGPRIM_DIG_COMP_BOT_LIN1_RESULT,-,-,-,-
CPU1_TDO,RINGPRIM,DIGCOMP_TOP_NLC_BSA,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,-,-,-,-,-
CPU1_TDO,RINGPRIM,DIGCOMP_TOP_LIN1,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_RINGPRIM_DIG_COMP_TOP_LIN1_RESULT,-,-,-,-
CPU1_TDO,RINGPRIM,DIGCOMP_MID_VREF,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_RINGPRIM_DIG_COMP_MID_VREF_RESULT,-,-,-,-
CPU1_TDO,RINGPRIM,DIGCOMP_BOT_NLC,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_RINGPRIM_DIG_COMP_BOT_NLC0_RESULT,-,-,-,-
CPU1_TDO,RINGPRIM,DIGCOMP_BOT_LIN,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_RINGPRIM_DIG_COMP_BOT_LIN0_RESULT,-,-,-,-
CPU1_TDO,RINGPRIM,DIGCOMP_TOP_NLC,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_RINGPRIM_DIG_COMP_TOP_NLC0_RESULT,-,-,-,-
CPU1_TDO,RINGPRIM,DIGCOMP_TOP_LIN,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,6,-,I:DUT.CPU1_RINGPRIM_DIG_COMP_TOP_LIN0_RESULT,-,-,-,-
CPU1_TDO,RINGPRIM,DACCAL_SLOPE_B0_1,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_RINGPRIM_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,RINGPRIM,DACCAL_SLOPE_B1_1,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_RINGPRIM_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,RINGPRIM,DACCAL_SLOPE_B0_2,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_RINGPRIM_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,RINGPRIM,DACCAL_SLOPE_B1_2,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_RINGPRIM_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,RINGPRIM,DACCAL_SLOPE_B0_3,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_RINGPRIM_DAC_SLOPE_3_LSB_S,-,-,-,-
CPU1_TDO,RINGPRIM,DACCAL_SLOPE_B1_3,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,4,-,I:DUT.CPU1_RINGPRIM_DAC_SLOPE_3_MSB_S,-,-,-,-
CPU1_TDO,RINGPRIM,DACCAL_VID2DAC,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_RINGPRIM_DLVR_DAC_CAL_OFFSET_1_2COMP,-,-,-,-
CPU1_TDO,RINGPRIM,MRVSXTOP_IREF_BIAS,BCSLICE0_BSL_DLVRRING,TAP_REG_BYPASS_STATUS,TAP_REG_BYPASS_READOUT,8,-,I:DUT.CPU1_RINGPRIM_DLVR_MR_VSXTOP_TRIM_RESULT,-,-,-,-
