Pin,IP,Sequence,Subsequence,Field,Size,LowLimit,HighLimit,ExpectedData,Equation,ItuffToken,ExitPort,Base,StorageToken
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_23,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_23
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_23,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_23
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_23,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_23
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_23,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_23
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_23,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_23,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_24,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_24
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_24,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_24
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_24,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_24
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_24,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_24
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_24,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_24
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_24,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_24,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_25,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_25
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_25,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_25
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_25,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_25
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_25,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_25
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_25,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_25
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_25,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_25,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_26,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_26
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_26,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_26
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_26,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_26
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_26,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_26
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_26,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_26
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_26,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_26,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_27,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_27
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_27,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_27
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_27,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_27
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_27,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_27
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_27,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_27
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_27,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_27,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_28,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_28
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_28,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_28
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_28,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_28
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_28,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_28
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_28,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_28
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_4,DONE,1,-,-,-,-,TCSWEEP_4_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_4,ERROR,1,-,-,-,-,TCSWEEP_4_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_4,MED_TRIM_CODE,8,-,-,-,-,TCSWEEP_MED_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_4,MED_DONE,1,-,-,-,-,TCSWEEP_MED_28,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_28,CODE_4,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_0,TRIM_CODE,8,-,-,-,-,TCSWEEP_0_29,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_0_29
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_0,DONE,1,-,-,-,-,TCSWEEP_0_29,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_0,ERROR,1,-,-,-,-,TCSWEEP_0_29,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_0,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_0,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_0,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_1,TRIM_CODE,8,-,-,-,-,TCSWEEP_1_29,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_1_29
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_1,DONE,1,-,-,-,-,TCSWEEP_1_29,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_1,ERROR,1,-,-,-,-,TCSWEEP_1_29,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_1,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_1,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_1,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_2,TRIM_CODE,8,-,-,-,-,TCSWEEP_2_29,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_2_29
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_2,DONE,1,-,-,-,-,TCSWEEP_2_29,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_2,ERROR,1,-,-,-,-,TCSWEEP_2_29,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_2,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_2,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_2,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_3,TRIM_CODE,8,-,-,-,-,TCSWEEP_3_29,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_3_29
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_3,DONE,1,-,-,-,-,TCSWEEP_3_29,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_3,ERROR,1,-,-,-,-,TCSWEEP_3_29,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_3,MED_TRIM_CODE,8,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_3,MED_DONE,1,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_3,dummy_unused,13,-,-,-,-,,-,-,
IP_CPU0::,BGR,TRIM_CODE_GROUP_29,CODE_4,TRIM_CODE,8,-,-,-,-,TCSWEEP_4_29,-,-,I:DUT.BGDEFTEMPCO_BGTRIMCODE_4_29
